id,latency,dsp,uram,bram,NumAlu,PermTput,ScratchSize
149,23299.35872,11,1024,1412,1,2,39075840
150,23299.35872,11,1024,1476,1,2,39337984
151,23299.35872,11,1024,1540,1,2,39600128
152,23299.35872,11,8,64,1,4,32768
153,23299.35872,11,16,64,1,4,294912
154,23299.35872,11,24,64,1,4,557056
155,23299.35872,11,32,64,1,4,819200
156,23299.35872,11,40,64,1,4,1081344
157,23299.35872,11,48,64,1,4,1343488
158,23299.35872,11,56,64,1,4,1605632
159,23299.35872,11,64,64,1,4,1867776
160,23299.35872,11,72,64,1,4,2129920
161,23299.35872,11,80,64,1,4,2392064
162,23299.35872,11,88,64,1,4,2654208
163,23299.35872,11,96,64,1,4,2916352
164,23299.35872,11,104,64,1,4,3178496
165,23299.35872,11,112,64,1,4,3440640
166,23299.35872,11,120,64,1,4,3702784
167,23299.35872,11,128,64,1,4,3964928
168,23299.35872,11,136,64,1,4,4227072
169,23299.35872,11,144,64,1,4,4489216
170,23299.35872,11,152,64,1,4,4751360
171,23299.35872,11,160,64,1,4,5013504
172,23299.35872,11,168,64,1,4,5275648
173,23299.35872,11,176,64,1,4,5537792
174,23299.35872,11,184,64,1,4,5799936
175,23299.35872,11,192,64,1,4,6062080
176,23299.35872,11,200,64,1,4,6324224
177,23299.35872,11,208,64,1,4,6586368
178,23299.35872,11,216,64,1,4,6848512
179,23299.35872,11,224,64,1,4,7110656
180,23299.35872,11,232,64,1,4,7372800
181,23299.35872,11,240,64,1,4,7634944
182,23299.35872,11,248,64,1,4,7897088
183,23299.35872,11,256,64,1,4,8159232
184,23299.35872,11,264,64,1,4,8421376
185,23299.35872,11,272,64,1,4,8683520
186,23299.35872,11,280,64,1,4,8945664
187,23299.35872,11,288,64,1,4,9207808
188,23299.35872,11,296,64,1,4,9469952
189,23299.35872,11,304,64,1,4,9732096
190,23299.35872,11,312,64,1,4,9994240
191,23299.35872,11,320,64,1,4,10256384
192,23299.35872,11,328,64,1,4,10518528
193,23299.35872,11,336,64,1,4,10780672
194,23299.35872,11,344,64,1,4,11042816
195,23299.35872,11,352,64,1,4,11304960
196,23299.35872,11,360,64,1,4,11567104
197,23299.35872,11,368,64,1,4,11829248
198,23299.35872,11,376,64,1,4,12091392
199,23299.35872,11,384,64,1,4,12353536
200,23299.35872,11,392,64,1,4,12615680
201,23299.35872,11,400,64,1,4,12877824
202,23299.35872,11,408,64,1,4,13139968
203,23299.35872,11,416,64,1,4,13402112
204,23299.35872,11,424,64,1,4,13664256
205,23299.35872,11,432,64,1,4,13926400
206,23299.35872,11,440,64,1,4,14188544
207,23299.35872,11,448,64,1,4,14450688
208,23299.35872,11,456,64,1,4,14712832
209,23299.35872,11,464,64,1,4,14974976
210,23299.35872,11,472,64,1,4,15237120
211,23299.35872,11,480,64,1,4,15499264
212,23299.35872,11,488,64,1,4,15761408
213,23299.35872,11,496,64,1,4,16023552
214,23299.35872,11,504,64,1,4,16285696
215,23299.35872,11,512,64,1,4,16547840
216,23299.35872,11,520,64,1,4,16809984
217,23299.35872,11,528,64,1,4,17072128
218,23299.35872,11,536,64,1,4,17334272
219,23299.35872,11,544,64,1,4,17596416
220,23299.35872,11,552,64,1,4,17858560
221,23299.35872,11,560,64,1,4,18120704
222,23299.35872,11,568,64,1,4,18382848
223,23299.35872,11,576,64,1,4,18644992
224,23299.35872,11,584,64,1,4,18907136
225,23299.35872,11,592,64,1,4,19169280
226,23299.35872,11,600,64,1,4,19431424
227,23299.35872,11,608,64,1,4,19693568
228,23299.35872,11,616,64,1,4,19955712
229,23299.35872,11,624,64,1,4,20217856
230,23299.35872,11,632,64,1,4,20480000
231,23299.35872,11,640,64,1,4,20742144
232,23299.35872,11,648,64,1,4,21004288
233,23299.35872,11,656,64,1,4,21266432
234,23299.35872,11,664,64,1,4,21528576
235,23299.35872,11,672,64,1,4,21790720
236,23299.35872,11,680,64,1,4,22052864
237,23299.35872,11,688,64,1,4,22315008
238,23299.35872,11,696,64,1,4,22577152
239,23299.35872,11,704,64,1,4,22839296
240,23299.35872,11,712,64,1,4,23101440
241,23299.35872,11,720,64,1,4,23363584
242,23299.35872,11,728,64,1,4,23625728
243,23299.35872,11,736,64,1,4,23887872
244,23299.35872,11,744,64,1,4,24150016
245,23299.35872,11,752,64,1,4,24412160
246,23299.35872,11,760,64,1,4,24674304
247,23299.35872,11,768,64,1,4,24936448
248,23299.35872,11,776,64,1,4,25198592
249,23299.35872,11,784,64,1,4,25460736
250,23299.35872,11,792,64,1,4,25722880
251,23299.35872,11,800,64,1,4,25985024
252,23299.35872,11,808,64,1,4,26247168
253,23299.35872,11,816,64,1,4,26509312
254,23299.35872,11,824,64,1,4,26771456
255,23299.35872,11,832,64,1,4,27033600
256,23299.35872,11,840,64,1,4,27295744
257,23299.35872,11,848,64,1,4,27557888
258,23299.35872,11,856,64,1,4,27820032
259,23299.35872,11,864,64,1,4,28082176
260,23299.35872,11,872,64,1,4,28344320
261,23299.35872,11,880,64,1,4,28606464
262,23299.35872,11,888,64,1,4,28868608
263,23299.35872,11,896,64,1,4,29130752
264,23299.35872,11,904,64,1,4,29392896
265,23299.35872,11,912,64,1,4,29655040
266,23299.35872,11,920,64,1,4,29917184
267,23299.35872,11,928,64,1,4,30179328
268,23299.35872,11,936,64,1,4,30441472
269,23299.35872,11,944,64,1,4,30703616
270,23299.35872,11,952,64,1,4,30965760
271,23299.35872,11,960,64,1,4,31227904
272,23299.35872,11,968,64,1,4,31490048
273,23299.35872,11,976,64,1,4,31752192
274,23299.35872,11,984,64,1,4,32014336
275,23299.35872,11,992,64,1,4,32276480
276,23299.35872,11,1000,64,1,4,32538624
277,23299.35872,11,1008,64,1,4,32800768
278,23299.35872,11,1016,64,1,4,33062912
279,23299.35872,11,1024,64,1,4,33325056
280,23299.35872,11,1024,72,1,4,33587200
281,23299.35872,11,1024,136,1,4,33849344
282,23299.35872,11,1024,200,1,4,34111488
283,23299.35872,11,1024,264,1,4,34373632
284,23299.35872,11,1024,328,1,4,34635776
285,23299.35872,11,1024,392,1,4,34897920
286,23299.35872,11,1024,456,1,4,35160064
287,23299.35872,11,1024,520,1,4,35422208
288,23299.35872,11,1024,584,1,4,35684352
289,23299.35872,11,1024,648,1,4,35946496
290,23299.35872,11,1024,712,1,4,36208640
291,23299.35872,11,1024,776,1,4,36470784
292,23299.35872,11,1024,840,1,4,36732928
293,23299.35872,11,1024,904,1,4,36995072
294,23299.35872,11,1024,968,1,4,37257216
295,23299.35872,11,1024,1032,1,4,37519360
296,23299.35872,11,1024,1096,1,4,37781504
297,23299.35872,11,1024,1160,1,4,38043648
298,23299.35872,11,1024,1224,1,4,38305792
299,23299.35872,11,1024,1288,1,4,38567936
300,23299.35872,11,1024,1352,1,4,38830080
301,23299.35872,11,1024,1416,1,4,39092224
302,23299.35872,11,1024,1480,1,4,39354368
303,23299.35872,11,1024,1544,1,4,39616512
304,23299.35872,11,16,64,1,8,65536
305,23299.35872,11,16,64,1,8,327680
306,23299.35872,11,32,64,1,8,589824
307,23299.35872,11,32,64,1,8,851968
308,23299.35872,11,48,64,1,8,1114112
309,23299.35872,11,48,64,1,8,1376256
310,23299.35872,11,64,64,1,8,1638400
311,23299.35872,11,64,64,1,8,1900544
312,23299.35872,11,80,64,1,8,2162688
313,23299.35872,11,80,64,1,8,2424832
314,23299.35872,11,96,64,1,8,2686976
315,23299.35872,11,96,64,1,8,2949120
316,23299.35872,11,112,64,1,8,3211264
317,23299.35872,11,112,64,1,8,3473408
318,23299.35872,11,128,64,1,8,3735552
319,23299.35872,11,128,64,1,8,3997696
320,23299.35872,11,144,64,1,8,4259840
321,23299.35872,11,144,64,1,8,4521984
322,23299.35872,11,160,64,1,8,4784128
323,23299.35872,11,160,64,1,8,5046272
324,23299.35872,11,176,64,1,8,5308416
325,23299.35872,11,176,64,1,8,5570560
326,23299.35872,11,192,64,1,8,5832704
327,23299.35872,11,192,64,1,8,6094848
328,23299.35872,11,208,64,1,8,6356992
329,23299.35872,11,208,64,1,8,6619136
330,23299.35872,11,224,64,1,8,6881280
331,23299.35872,11,224,64,1,8,7143424
332,23299.35872,11,240,64,1,8,7405568
333,23299.35872,11,240,64,1,8,7667712
334,23299.35872,11,256,64,1,8,7929856
335,23299.35872,11,256,64,1,8,8192000
336,23299.35872,11,272,64,1,8,8454144
337,23299.35872,11,272,64,1,8,8716288
338,23299.35872,11,288,64,1,8,8978432
339,23299.35872,11,288,64,1,8,9240576
340,23299.35872,11,304,64,1,8,9502720
341,23299.35872,11,304,64,1,8,9764864
342,23299.35872,11,320,64,1,8,10027008
343,23299.35872,11,320,64,1,8,10289152
344,23299.35872,11,336,64,1,8,10551296
345,23299.35872,11,336,64,1,8,10813440
346,23299.35872,11,352,64,1,8,11075584
347,23299.35872,11,352,64,1,8,11337728
348,23299.35872,11,368,64,1,8,11599872
349,23299.35872,11,368,64,1,8,11862016
350,23299.35872,11,384,64,1,8,12124160
351,23299.35872,11,384,64,1,8,12386304
352,23299.35872,11,400,64,1,8,12648448
353,23299.35872,11,400,64,1,8,12910592
354,23299.35872,11,416,64,1,8,13172736
355,23299.35872,11,416,64,1,8,13434880
356,23299.35872,11,432,64,1,8,13697024
357,23299.35872,11,432,64,1,8,13959168
358,23299.35872,11,448,64,1,8,14221312
359,23299.35872,11,448,64,1,8,14483456
360,23299.35872,11,464,64,1,8,14745600
361,23299.35872,11,464,64,1,8,15007744
362,23299.35872,11,480,64,1,8,15269888
363,23299.35872,11,480,64,1,8,15532032
364,23299.35872,11,496,64,1,8,15794176
365,23299.35872,11,496,64,1,8,16056320
366,23299.35872,11,512,64,1,8,16318464
367,23299.35872,11,512,64,1,8,16580608
368,23299.35872,11,528,64,1,8,16842752
369,23299.35872,11,528,64,1,8,17104896
370,23299.35872,11,544,64,1,8,17367040
371,23299.35872,11,544,64,1,8,17629184
372,23299.35872,11,560,64,1,8,17891328
373,23299.35872,11,560,64,1,8,18153472
374,23299.35872,11,576,64,1,8,18415616
375,23299.35872,11,576,64,1,8,18677760
376,23299.35872,11,592,64,1,8,18939904
377,23299.35872,11,592,64,1,8,19202048
378,23299.35872,11,608,64,1,8,19464192
379,23299.35872,11,608,64,1,8,19726336
380,23299.35872,11,624,64,1,8,19988480
381,23299.35872,11,624,64,1,8,20250624
382,23299.35872,11,640,64,1,8,20512768
383,23299.35872,11,640,64,1,8,20774912
384,23299.35872,11,656,64,1,8,21037056
385,23299.35872,11,656,64,1,8,21299200
386,23299.35872,11,672,64,1,8,21561344
387,23299.35872,11,672,64,1,8,21823488
388,23299.35872,11,688,64,1,8,22085632
389,23299.35872,11,688,64,1,8,22347776
390,23299.35872,11,704,64,1,8,22609920
391,23299.35872,11,704,64,1,8,22872064
392,23299.35872,11,720,64,1,8,23134208
393,23299.35872,11,720,64,1,8,23396352
394,23299.35872,11,736,64,1,8,23658496
395,23299.35872,11,736,64,1,8,23920640
396,23299.35872,11,752,64,1,8,24182784
397,23299.35872,11,752,64,1,8,24444928
398,23299.35872,11,768,64,1,8,24707072
399,23299.35872,11,768,64,1,8,24969216
400,23299.35872,11,784,64,1,8,25231360
401,23299.35872,11,784,64,1,8,25493504
402,23299.35872,11,800,64,1,8,25755648
403,23299.35872,11,800,64,1,8,26017792
404,23299.35872,11,816,64,1,8,26279936
405,23299.35872,11,816,64,1,8,26542080
406,23299.35872,11,832,64,1,8,26804224
407,23299.35872,11,832,64,1,8,27066368
408,23299.35872,11,848,64,1,8,27328512
409,23299.35872,11,848,64,1,8,27590656
410,23299.35872,11,864,64,1,8,27852800
411,23299.35872,11,864,64,1,8,28114944
412,23299.35872,11,880,64,1,8,28377088
413,23299.35872,11,880,64,1,8,28639232
414,23299.35872,11,896,64,1,8,28901376
415,23299.35872,11,896,64,1,8,29163520
416,23299.35872,11,912,64,1,8,29425664
417,23299.35872,11,912,64,1,8,29687808
418,23299.35872,11,928,64,1,8,29949952
419,23299.35872,11,928,64,1,8,30212096
420,23299.35872,11,944,64,1,8,30474240
421,23299.35872,11,944,64,1,8,30736384
422,23299.35872,11,960,64,1,8,30998528
423,23299.35872,11,960,64,1,8,31260672
424,23299.35872,11,976,64,1,8,31522816
425,23299.35872,11,976,64,1,8,31784960
426,23299.35872,11,992,64,1,8,32047104
427,23299.35872,11,992,64,1,8,32309248
428,23299.35872,11,1008,64,1,8,32571392
429,23299.35872,11,1008,64,1,8,32833536
430,23299.35872,11,1024,64,1,8,33095680
431,23299.35872,11,1024,64,1,8,33357824
432,23299.35872,11,1024,80,1,8,33619968
433,23299.35872,11,1024,144,1,8,33882112
434,23299.35872,11,1024,208,1,8,34144256
435,23299.35872,11,1024,272,1,8,34406400
436,23299.35872,11,1024,336,1,8,34668544
437,23299.35872,11,1024,400,1,8,34930688
438,23299.35872,11,1024,464,1,8,35192832
439,23299.35872,11,1024,528,1,8,35454976
440,23299.35872,11,1024,592,1,8,35717120
441,23299.35872,11,1024,656,1,8,35979264
442,23299.35872,11,1024,720,1,8,36241408
443,23299.35872,11,1024,784,1,8,36503552
444,23299.35872,11,1024,848,1,8,36765696
445,23299.35872,11,1024,912,1,8,37027840
446,23299.35872,11,1024,976,1,8,37289984
447,23299.35872,11,1024,1040,1,8,37552128
448,23299.35872,11,1024,1104,1,8,37814272
449,23299.35872,11,1024,1168,1,8,38076416
450,23299.35872,11,1024,1232,1,8,38338560
451,23299.35872,11,1024,1296,1,8,38600704
452,23299.35872,11,1024,1360,1,8,38862848
453,23299.35872,11,1024,1424,1,8,39124992
454,23299.35872,11,1024,1488,1,8,39387136
455,23299.35872,11,1024,1552,1,8,39649280
456,23299.35872,11,32,64,1,16,131072
457,23299.35872,11,32,64,1,16,393216
458,23299.35872,11,32,64,1,16,655360
459,23299.35872,11,32,64,1,16,917504
460,23299.35872,11,64,64,1,16,1179648
461,23299.35872,11,64,64,1,16,1441792
462,23299.35872,11,64,64,1,16,1703936
463,23299.35872,11,64,64,1,16,1966080
464,23299.35872,11,96,64,1,16,2228224
465,23299.35872,11,96,64,1,16,2490368
466,23299.35872,11,96,64,1,16,2752512
467,23299.35872,11,96,64,1,16,3014656
468,23299.35872,11,128,64,1,16,3276800
469,23299.35872,11,128,64,1,16,3538944
470,23299.35872,11,128,64,1,16,3801088
471,23299.35872,11,128,64,1,16,4063232
472,23299.35872,11,160,64,1,16,4325376
473,23299.35872,11,160,64,1,16,4587520
474,23299.35872,11,160,64,1,16,4849664
475,23299.35872,11,160,64,1,16,5111808
476,23299.35872,11,192,64,1,16,5373952
477,23299.35872,11,192,64,1,16,5636096
478,23299.35872,11,192,64,1,16,5898240
479,23299.35872,11,192,64,1,16,6160384
480,23299.35872,11,224,64,1,16,6422528
481,23299.35872,11,224,64,1,16,6684672
482,23299.35872,11,224,64,1,16,6946816
483,23299.35872,11,224,64,1,16,7208960
484,23299.35872,11,256,64,1,16,7471104
485,23299.35872,11,256,64,1,16,7733248
486,23299.35872,11,256,64,1,16,7995392
487,23299.35872,11,256,64,1,16,8257536
488,23299.35872,11,288,64,1,16,8519680
489,23299.35872,11,288,64,1,16,8781824
490,23299.35872,11,288,64,1,16,9043968
491,23299.35872,11,288,64,1,16,9306112
492,23299.35872,11,320,64,1,16,9568256
493,23299.35872,11,320,64,1,16,9830400
494,23299.35872,11,320,64,1,16,10092544
495,23299.35872,11,320,64,1,16,10354688
496,23299.35872,11,352,64,1,16,10616832
497,23299.35872,11,352,64,1,16,10878976
498,23299.35872,11,352,64,1,16,11141120
499,23299.35872,11,352,64,1,16,11403264
500,23299.35872,11,384,64,1,16,11665408
501,23299.35872,11,384,64,1,16,11927552
502,23299.35872,11,384,64,1,16,12189696
503,23299.35872,11,384,64,1,16,12451840
504,23299.35872,11,416,64,1,16,12713984
505,23299.35872,11,416,64,1,16,12976128
506,23299.35872,11,416,64,1,16,13238272
507,23299.35872,11,416,64,1,16,13500416
508,23299.35872,11,448,64,1,16,13762560
509,23299.35872,11,448,64,1,16,14024704
510,23299.35872,11,448,64,1,16,14286848
511,23299.35872,11,448,64,1,16,14548992
512,23299.35872,11,480,64,1,16,14811136
513,23299.35872,11,480,64,1,16,15073280
514,23299.35872,11,480,64,1,16,15335424
515,23299.35872,11,480,64,1,16,15597568
516,23299.35872,11,512,64,1,16,15859712
517,23299.35872,11,512,64,1,16,16121856
518,23299.35872,11,512,64,1,16,16384000
519,23299.35872,11,512,64,1,16,16646144
520,23299.35872,11,544,64,1,16,16908288
521,23299.35872,11,544,64,1,16,17170432
522,23299.35872,11,544,64,1,16,17432576
523,23299.35872,11,544,64,1,16,17694720
524,23299.35872,11,576,64,1,16,17956864
525,23299.35872,11,576,64,1,16,18219008
526,23299.35872,11,576,64,1,16,18481152
527,23299.35872,11,576,64,1,16,18743296
528,23299.35872,11,608,64,1,16,19005440
529,23299.35872,11,608,64,1,16,19267584
530,23299.35872,11,608,64,1,16,19529728
531,23299.35872,11,608,64,1,16,19791872
532,23299.35872,11,640,64,1,16,20054016
533,23299.35872,11,640,64,1,16,20316160
534,23299.35872,11,640,64,1,16,20578304
535,23299.35872,11,640,64,1,16,20840448
536,23299.35872,11,672,64,1,16,21102592
537,23299.35872,11,672,64,1,16,21364736
538,23299.35872,11,672,64,1,16,21626880
539,23299.35872,11,672,64,1,16,21889024
540,23299.35872,11,704,64,1,16,22151168
541,23299.35872,11,704,64,1,16,22413312
542,23299.35872,11,704,64,1,16,22675456
543,23299.35872,11,704,64,1,16,22937600
544,23299.35872,11,736,64,1,16,23199744
545,23299.35872,11,736,64,1,16,23461888
546,23299.35872,11,736,64,1,16,23724032
547,23299.35872,11,736,64,1,16,23986176
548,23299.35872,11,768,64,1,16,24248320
549,23299.35872,11,768,64,1,16,24510464
550,23299.35872,11,768,64,1,16,24772608
551,23299.35872,11,768,64,1,16,25034752
552,23299.35872,11,800,64,1,16,25296896
553,23299.35872,11,800,64,1,16,25559040
554,23299.35872,11,800,64,1,16,25821184
555,23299.35872,11,800,64,1,16,26083328
556,23299.35872,11,832,64,1,16,26345472
557,23299.35872,11,832,64,1,16,26607616
558,23299.35872,11,832,64,1,16,26869760
559,23299.35872,11,832,64,1,16,27131904
560,23299.35872,11,864,64,1,16,27394048
561,23299.35872,11,864,64,1,16,27656192
562,23299.35872,11,864,64,1,16,27918336
563,23299.35872,11,864,64,1,16,28180480
564,23299.35872,11,896,64,1,16,28442624
565,23299.35872,11,896,64,1,16,28704768
566,23299.35872,11,896,64,1,16,28966912
567,23299.35872,11,896,64,1,16,29229056
568,23299.35872,11,928,64,1,16,29491200
569,23299.35872,11,928,64,1,16,29753344
570,23299.35872,11,928,64,1,16,30015488
571,23299.35872,11,928,64,1,16,30277632
572,23299.35872,11,960,64,1,16,30539776
573,23299.35872,11,960,64,1,16,30801920
574,23299.35872,11,960,64,1,16,31064064
575,23299.35872,11,960,64,1,16,31326208
576,23299.35872,11,992,64,1,16,31588352
577,23299.35872,11,992,64,1,16,31850496
578,23299.35872,11,992,64,1,16,32112640
579,23299.35872,11,992,64,1,16,32374784
580,23299.35872,11,1024,64,1,16,32636928
581,23299.35872,11,1024,64,1,16,32899072
582,23299.35872,11,1024,64,1,16,33161216
583,23299.35872,11,1024,64,1,16,33423360
584,23299.35872,11,1024,96,1,16,33685504
585,23299.35872,11,1024,160,1,16,33947648
586,23299.35872,11,1024,224,1,16,34209792
587,23299.35872,11,1024,288,1,16,34471936
588,23299.35872,11,1024,352,1,16,34734080
589,23299.35872,11,1024,416,1,16,34996224
590,23299.35872,11,1024,480,1,16,35258368
591,23299.35872,11,1024,544,1,16,35520512
592,23299.35872,11,1024,608,1,16,35782656
593,23299.35872,11,1024,672,1,16,36044800
594,23299.35872,11,1024,736,1,16,36306944
595,23299.35872,11,1024,800,1,16,36569088
596,23299.35872,11,1024,864,1,16,36831232
597,23299.35872,11,1024,928,1,16,37093376
598,23299.35872,11,1024,992,1,16,37355520
599,23299.35872,11,1024,1056,1,16,37617664
600,23299.35872,11,1024,1120,1,16,37879808
601,23299.35872,11,1024,1184,1,16,38141952
602,23299.35872,11,1024,1248,1,16,38404096
603,23299.35872,11,1024,1312,1,16,38666240
604,23299.35872,11,1024,1376,1,16,38928384
605,23299.35872,11,1024,1440,1,16,39190528
606,23299.35872,11,1024,1504,1,16,39452672
607,23299.35872,11,1024,1568,1,16,39714816
608,23299.35872,11,64,64,1,32,262144
609,23299.35872,11,64,64,1,32,524288
610,23299.35872,11,64,64,1,32,786432
611,23299.35872,11,64,64,1,32,1048576
612,23299.35872,11,64,64,1,32,1310720
613,23299.35872,11,64,64,1,32,1572864
614,23299.35872,11,64,64,1,32,1835008
615,23299.35872,11,64,64,1,32,2097152
616,23299.35872,11,128,64,1,32,2359296
617,23299.35872,11,128,64,1,32,2621440
618,23299.35872,11,128,64,1,32,2883584
619,23299.35872,11,128,64,1,32,3145728
620,23299.35872,11,128,64,1,32,3407872
621,23299.35872,11,128,64,1,32,3670016
622,23299.35872,11,128,64,1,32,3932160
623,23299.35872,11,128,64,1,32,4194304
624,23299.35872,11,192,64,1,32,4456448
