id,latency,dsp,uram,bram,NumAlu,PermTput,ScratchSize
45,13838747.68880989,11,364,64,1,2,11812864
46,13838747.68880989,11,372,64,1,2,12075008
47,13838747.68880989,11,380,64,1,2,12337152
48,13838747.68880989,11,388,64,1,2,12599296
49,13838747.68880989,11,396,64,1,2,12861440
50,13838747.68880989,11,404,64,1,2,13123584
51,13838747.68880989,11,412,64,1,2,13385728
52,13838747.68880989,11,420,64,1,2,13647872
53,13838747.68880989,11,428,64,1,2,13910016
54,13838747.68880989,11,436,64,1,2,14172160
55,13838747.68880989,11,444,64,1,2,14434304
56,13838747.68880989,11,452,64,1,2,14696448
57,13838747.68880989,11,460,64,1,2,14958592
58,13838747.68880989,11,468,64,1,2,15220736
59,13838747.68880989,11,476,64,1,2,15482880
60,13838747.68880989,11,484,64,1,2,15745024
61,13838747.68880989,11,492,64,1,2,16007168
62,13838747.68880989,11,500,64,1,2,16269312
63,13838747.68880989,11,508,64,1,2,16531456
64,13838747.68880989,11,516,64,1,2,16793600
65,13838747.68880989,11,524,64,1,2,17055744
66,13838747.68880989,11,532,64,1,2,17317888
67,13838747.68880989,11,540,64,1,2,17580032
68,13838747.68880989,11,548,64,1,2,17842176
69,13838747.68880989,11,556,64,1,2,18104320
70,13838747.68880989,11,564,64,1,2,18366464
71,13838747.68880989,11,572,64,1,2,18628608
72,13838747.68880989,11,580,64,1,2,18890752
73,13838747.68880989,11,588,64,1,2,19152896
74,13838747.68880989,11,596,64,1,2,19415040
75,13838747.68880989,11,604,64,1,2,19677184
76,13838747.68880989,11,612,64,1,2,19939328
77,13838747.68880989,11,620,64,1,2,20201472
78,13838747.68880989,11,628,64,1,2,20463616
79,13838747.68880989,11,636,64,1,2,20725760
80,13838747.68880989,11,644,64,1,2,20987904
81,13838747.68880989,11,652,64,1,2,21250048
82,13838747.68880989,11,660,64,1,2,21512192
83,13838747.68880989,11,668,64,1,2,21774336
84,13838747.68880989,11,676,64,1,2,22036480
85,13838747.68880989,11,684,64,1,2,22298624
86,13838747.68880989,11,692,64,1,2,22560768
87,13838747.68880989,11,700,64,1,2,22822912
88,13838747.68880989,11,708,64,1,2,23085056
89,13838747.68880989,11,716,64,1,2,23347200
90,13838747.68880989,11,724,64,1,2,23609344
91,13838747.68880989,11,732,64,1,2,23871488
92,13838747.68880989,11,740,64,1,2,24133632
93,13838747.68880989,11,748,64,1,2,24395776
94,13838747.68880989,11,756,64,1,2,24657920
95,13838747.68880989,11,764,64,1,2,24920064
96,13838747.68880989,11,772,64,1,2,25182208
97,13838747.68880989,11,780,64,1,2,25444352
98,13838747.68880989,11,788,64,1,2,25706496
99,13838747.68880989,11,796,64,1,2,25968640
100,13838747.68880989,11,804,64,1,2,26230784
101,13838747.68880989,11,812,64,1,2,26492928
102,13838747.68880989,11,820,64,1,2,26755072
103,13838747.68880989,11,828,64,1,2,27017216
104,13838747.68880989,11,836,64,1,2,27279360
105,13838747.68880989,11,844,64,1,2,27541504
106,13838747.68880989,11,852,64,1,2,27803648
107,13838747.68880989,11,860,64,1,2,28065792
108,13838747.68880989,11,868,64,1,2,28327936
109,13838747.68880989,11,876,64,1,2,28590080
110,13838747.68880989,11,884,64,1,2,28852224
111,13838747.68880989,11,892,64,1,2,29114368
112,13838747.68880989,11,900,64,1,2,29376512
113,13838747.68880989,11,908,64,1,2,29638656
114,13838747.68880989,11,916,64,1,2,29900800
115,13838747.68880989,11,924,64,1,2,30162944
116,13838747.68880989,11,932,64,1,2,30425088
117,13838747.68880989,11,940,64,1,2,30687232
118,13838747.68880989,11,948,64,1,2,30949376
119,13838747.68880989,11,956,64,1,2,31211520
120,13838747.68880989,11,964,64,1,2,31473664
121,13838747.68880989,11,972,64,1,2,31735808
122,13838747.68880989,11,980,64,1,2,31997952
123,13838747.68880989,11,988,64,1,2,32260096
124,13838747.68880989,11,996,64,1,2,32522240
125,13838747.68880989,11,1004,64,1,2,32784384
126,13838747.68880989,11,1012,64,1,2,33046528
127,13838747.68880989,11,1020,64,1,2,33308672
128,13838747.68880989,11,1024,68,1,2,33570816
129,13838747.68880989,11,1024,132,1,2,33832960
130,13838747.68880989,11,1024,196,1,2,34095104
131,13838747.68880989,11,1024,260,1,2,34357248
132,13838747.68880989,11,1024,324,1,2,34619392
133,13838747.68880989,11,1024,388,1,2,34881536
134,13838747.68880989,11,1024,452,1,2,35143680
135,13838747.68880989,11,1024,516,1,2,35405824
136,13838747.68880989,11,1024,580,1,2,35667968
137,13838747.68880989,11,1024,644,1,2,35930112
138,13838747.68880989,11,1024,708,1,2,36192256
139,13838747.68880989,11,1024,772,1,2,36454400
140,13838747.68880989,11,1024,836,1,2,36716544
141,13838747.68880989,11,1024,900,1,2,36978688
142,13838747.68880989,11,1024,964,1,2,37240832
143,13838747.68880989,11,1024,1028,1,2,37502976
144,13838747.68880989,11,1024,1092,1,2,37765120
145,13838747.68880989,11,1024,1156,1,2,38027264
146,13838747.68880989,11,1024,1220,1,2,38289408
147,13838747.68880989,11,1024,1284,1,2,38551552
148,13838747.68880989,11,1024,1348,1,2,38813696
149,13838747.68880989,11,1024,1412,1,2,39075840
150,13838747.68880989,11,1024,1476,1,2,39337984
151,13838747.68880989,11,1024,1540,1,2,39600128
152,13835256.14576137,11,8,64,1,4,32768
153,13835256.14576137,11,16,64,1,4,294912
154,13835256.14576137,11,24,64,1,4,557056
155,13835256.14576137,11,32,64,1,4,819200
156,13835256.14576137,11,40,64,1,4,1081344
157,13835256.14576137,11,48,64,1,4,1343488
158,13835256.14576137,11,56,64,1,4,1605632
159,13835256.14576137,11,64,64,1,4,1867776
160,13835256.14576137,11,72,64,1,4,2129920
161,13835256.14576137,11,80,64,1,4,2392064
162,13835256.14576137,11,88,64,1,4,2654208
163,13835256.14576137,11,96,64,1,4,2916352
164,13835256.14576137,11,104,64,1,4,3178496
165,13835256.14576137,11,112,64,1,4,3440640
166,13835256.14576137,11,120,64,1,4,3702784
167,13835256.14576137,11,128,64,1,4,3964928
168,13835256.14576137,11,136,64,1,4,4227072
169,13835256.14576137,11,144,64,1,4,4489216
170,13835256.14576137,11,152,64,1,4,4751360
171,13835256.14576137,11,160,64,1,4,5013504
172,13835256.14576137,11,168,64,1,4,5275648
173,13835256.14576137,11,176,64,1,4,5537792
174,13835256.14576137,11,184,64,1,4,5799936
175,13835256.14576137,11,192,64,1,4,6062080
176,13835256.14576137,11,200,64,1,4,6324224
177,13835256.14576137,11,208,64,1,4,6586368
178,13835256.14576137,11,216,64,1,4,6848512
179,13835256.14576137,11,224,64,1,4,7110656
180,13835256.14576137,11,232,64,1,4,7372800
181,13835256.14576137,11,240,64,1,4,7634944
182,13835256.14576137,11,248,64,1,4,7897088
183,13835256.14576137,11,256,64,1,4,8159232
184,13835256.14576137,11,264,64,1,4,8421376
185,13835256.14576137,11,272,64,1,4,8683520
186,13835256.14576137,11,280,64,1,4,8945664
187,13835256.14576137,11,288,64,1,4,9207808
188,13835256.14576137,11,296,64,1,4,9469952
189,13835256.14576137,11,304,64,1,4,9732096
190,13835256.14576137,11,312,64,1,4,9994240
191,13835256.14576137,11,320,64,1,4,10256384
192,13835256.14576137,11,328,64,1,4,10518528
193,13835256.14576137,11,336,64,1,4,10780672
194,13835256.14576137,11,344,64,1,4,11042816
195,13835256.14576137,11,352,64,1,4,11304960
196,13835256.14576137,11,360,64,1,4,11567104
197,13835256.14576137,11,368,64,1,4,11829248
198,13835256.14576137,11,376,64,1,4,12091392
199,13835256.14576137,11,384,64,1,4,12353536
200,13835256.14576137,11,392,64,1,4,12615680
201,13835256.14576137,11,400,64,1,4,12877824
202,13835256.14576137,11,408,64,1,4,13139968
203,13835256.14576137,11,416,64,1,4,13402112
204,13835256.14576137,11,424,64,1,4,13664256
205,13835256.14576137,11,432,64,1,4,13926400
206,13835256.14576137,11,440,64,1,4,14188544
207,13835256.14576137,11,448,64,1,4,14450688
208,13835256.14576137,11,456,64,1,4,14712832
209,13835256.14576137,11,464,64,1,4,14974976
210,13835256.14576137,11,472,64,1,4,15237120
211,13835256.14576137,11,480,64,1,4,15499264
212,13835256.14576137,11,488,64,1,4,15761408
213,13835256.14576137,11,496,64,1,4,16023552
214,13835256.14576137,11,504,64,1,4,16285696
215,13835256.14576137,11,512,64,1,4,16547840
216,13835256.14576137,11,520,64,1,4,16809984
217,13835256.14576137,11,528,64,1,4,17072128
218,13835256.14576137,11,536,64,1,4,17334272
219,13835256.14576137,11,544,64,1,4,17596416
220,13835256.14576137,11,552,64,1,4,17858560
221,13835256.14576137,11,560,64,1,4,18120704
222,13835256.14576137,11,568,64,1,4,18382848
223,13835256.14576137,11,576,64,1,4,18644992
224,13835256.14576137,11,584,64,1,4,18907136
225,13835256.14576137,11,592,64,1,4,19169280
226,13835256.14576137,11,600,64,1,4,19431424
227,13835256.14576137,11,608,64,1,4,19693568
228,13835256.14576137,11,616,64,1,4,19955712
229,13835256.14576137,11,624,64,1,4,20217856
230,13835256.14576137,11,632,64,1,4,20480000
231,13835256.14576137,11,640,64,1,4,20742144
232,13835256.14576137,11,648,64,1,4,21004288
233,13835256.14576137,11,656,64,1,4,21266432
234,13835256.14576137,11,664,64,1,4,21528576
235,13835256.14576137,11,672,64,1,4,21790720
236,13835256.14576137,11,680,64,1,4,22052864
237,13835256.14576137,11,688,64,1,4,22315008
238,13835256.14576137,11,696,64,1,4,22577152
239,13835256.14576137,11,704,64,1,4,22839296
240,13835256.14576137,11,712,64,1,4,23101440
241,13835256.14576137,11,720,64,1,4,23363584
242,13835256.14576137,11,728,64,1,4,23625728
243,13835256.14576137,11,736,64,1,4,23887872
244,13835256.14576137,11,744,64,1,4,24150016
245,13835256.14576137,11,752,64,1,4,24412160
246,13835256.14576137,11,760,64,1,4,24674304
247,13835256.14576137,11,768,64,1,4,24936448
248,13835256.14576137,11,776,64,1,4,25198592
249,13835256.14576137,11,784,64,1,4,25460736
250,13835256.14576137,11,792,64,1,4,25722880
251,13835256.14576137,11,800,64,1,4,25985024
252,13835256.14576137,11,808,64,1,4,26247168
253,13835256.14576137,11,816,64,1,4,26509312
254,13835256.14576137,11,824,64,1,4,26771456
255,13835256.14576137,11,832,64,1,4,27033600
256,13835256.14576137,11,840,64,1,4,27295744
257,13835256.14576137,11,848,64,1,4,27557888
258,13835256.14576137,11,856,64,1,4,27820032
259,13835256.14576137,11,864,64,1,4,28082176
260,13835256.14576137,11,872,64,1,4,28344320
261,13835256.14576137,11,880,64,1,4,28606464
262,13835256.14576137,11,888,64,1,4,28868608
263,13835256.14576137,11,896,64,1,4,29130752
264,13835256.14576137,11,904,64,1,4,29392896
265,13835256.14576137,11,912,64,1,4,29655040
266,13835256.14576137,11,920,64,1,4,29917184
267,13835256.14576137,11,928,64,1,4,30179328
268,13835256.14576137,11,936,64,1,4,30441472
269,13835256.14576137,11,944,64,1,4,30703616
270,13835256.14576137,11,952,64,1,4,30965760
271,13835256.14576137,11,960,64,1,4,31227904
272,13835256.14576137,11,968,64,1,4,31490048
273,13835256.14576137,11,976,64,1,4,31752192
274,13835256.14576137,11,984,64,1,4,32014336
275,13835256.14576137,11,992,64,1,4,32276480
276,13835256.14576137,11,1000,64,1,4,32538624
277,13835256.14576137,11,1008,64,1,4,32800768
278,13835256.14576137,11,1016,64,1,4,33062912
279,13835256.14576137,11,1024,64,1,4,33325056
280,13835256.14576137,11,1024,72,1,4,33587200
281,13835256.14576137,11,1024,136,1,4,33849344
282,13835256.14576137,11,1024,200,1,4,34111488
283,13835256.14576137,11,1024,264,1,4,34373632
284,13835256.14576137,11,1024,328,1,4,34635776
285,13835256.14576137,11,1024,392,1,4,34897920
286,13835256.14576137,11,1024,456,1,4,35160064
287,13835256.14576137,11,1024,520,1,4,35422208
288,13835256.14576137,11,1024,584,1,4,35684352
289,13835256.14576137,11,1024,648,1,4,35946496
290,13835256.14576137,11,1024,712,1,4,36208640
291,13835256.14576137,11,1024,776,1,4,36470784
292,13835256.14576137,11,1024,840,1,4,36732928
293,13835256.14576137,11,1024,904,1,4,36995072
294,13835256.14576137,11,1024,968,1,4,37257216
295,13835256.14576137,11,1024,1032,1,4,37519360
296,13835256.14576137,11,1024,1096,1,4,37781504
297,13835256.14576137,11,1024,1160,1,4,38043648
298,13835256.14576137,11,1024,1224,1,4,38305792
299,13835256.14576137,11,1024,1288,1,4,38567936
300,13835256.14576137,11,1024,1352,1,4,38830080
301,13835256.14576137,11,1024,1416,1,4,39092224
302,13835256.14576137,11,1024,1480,1,4,39354368
303,13835256.14576137,11,1024,1544,1,4,39616512
304,13833510.37423711,11,16,64,1,8,65536
305,13833510.37423711,11,16,64,1,8,327680
306,13833510.37423711,11,32,64,1,8,589824
307,13833510.37423711,11,32,64,1,8,851968
308,13833510.37423711,11,48,64,1,8,1114112
309,13833510.37423711,11,48,64,1,8,1376256
310,13833510.37423711,11,64,64,1,8,1638400
311,13833510.37423711,11,64,64,1,8,1900544
312,13833510.37423711,11,80,64,1,8,2162688
313,13833510.37423711,11,80,64,1,8,2424832
314,13833510.37423711,11,96,64,1,8,2686976
315,13833510.37423711,11,96,64,1,8,2949120
316,13833510.37423711,11,112,64,1,8,3211264
317,13833510.37423711,11,112,64,1,8,3473408
318,13833510.37423711,11,128,64,1,8,3735552
319,13833510.37423711,11,128,64,1,8,3997696
320,13833510.37423711,11,144,64,1,8,4259840
321,13833510.37423711,11,144,64,1,8,4521984
322,13833510.37423711,11,160,64,1,8,4784128
323,13833510.37423711,11,160,64,1,8,5046272
324,13833510.37423711,11,176,64,1,8,5308416
325,13833510.37423711,11,176,64,1,8,5570560
326,13833510.37423711,11,192,64,1,8,5832704
327,13833510.37423711,11,192,64,1,8,6094848
328,13833510.37423711,11,208,64,1,8,6356992
329,13833510.37423711,11,208,64,1,8,6619136
330,13833510.37423711,11,224,64,1,8,6881280
331,13833510.37423711,11,224,64,1,8,7143424
332,13833510.37423711,11,240,64,1,8,7405568
333,13833510.37423711,11,240,64,1,8,7667712
334,13833510.37423711,11,256,64,1,8,7929856
335,13833510.37423711,11,256,64,1,8,8192000
336,13833510.37423711,11,272,64,1,8,8454144
337,13833510.37423711,11,272,64,1,8,8716288
338,13833510.37423711,11,288,64,1,8,8978432
339,13833510.37423711,11,288,64,1,8,9240576
340,13833510.37423711,11,304,64,1,8,9502720
341,13833510.37423711,11,304,64,1,8,9764864
342,13833510.37423711,11,320,64,1,8,10027008
343,13833510.37423711,11,320,64,1,8,10289152
344,13833510.37423711,11,336,64,1,8,10551296
345,13833510.37423711,11,336,64,1,8,10813440
346,13833510.37423711,11,352,64,1,8,11075584
347,13833510.37423711,11,352,64,1,8,11337728
348,13833510.37423711,11,368,64,1,8,11599872
349,13833510.37423711,11,368,64,1,8,11862016
350,13833510.37423711,11,384,64,1,8,12124160
351,13833510.37423711,11,384,64,1,8,12386304
352,13833510.37423711,11,400,64,1,8,12648448
353,13833510.37423711,11,400,64,1,8,12910592
354,13833510.37423711,11,416,64,1,8,13172736
355,13833510.37423711,11,416,64,1,8,13434880
356,13833510.37423711,11,432,64,1,8,13697024
357,13833510.37423711,11,432,64,1,8,13959168
358,13833510.37423711,11,448,64,1,8,14221312
359,13833510.37423711,11,448,64,1,8,14483456
360,13833510.37423711,11,464,64,1,8,14745600
361,13833510.37423711,11,464,64,1,8,15007744
362,13833510.37423711,11,480,64,1,8,15269888
363,13833510.37423711,11,480,64,1,8,15532032
364,13833510.37423711,11,496,64,1,8,15794176
365,13833510.37423711,11,496,64,1,8,16056320
366,13833510.37423711,11,512,64,1,8,16318464
367,13833510.37423711,11,512,64,1,8,16580608
368,13833510.37423711,11,528,64,1,8,16842752
369,13833510.37423711,11,528,64,1,8,17104896
370,13833510.37423711,11,544,64,1,8,17367040
371,13833510.37423711,11,544,64,1,8,17629184
372,13833510.37423711,11,560,64,1,8,17891328
373,13833510.37423711,11,560,64,1,8,18153472
374,13833510.37423711,11,576,64,1,8,18415616
375,13833510.37423711,11,576,64,1,8,18677760
376,13833510.37423711,11,592,64,1,8,18939904
377,13833510.37423711,11,592,64,1,8,19202048
378,13833510.37423711,11,608,64,1,8,19464192
379,13833510.37423711,11,608,64,1,8,19726336
380,13833510.37423711,11,624,64,1,8,19988480
381,13833510.37423711,11,624,64,1,8,20250624
382,13833510.37423711,11,640,64,1,8,20512768
383,13833510.37423711,11,640,64,1,8,20774912
384,13833510.37423711,11,656,64,1,8,21037056
385,13833510.37423711,11,656,64,1,8,21299200
386,13833510.37423711,11,672,64,1,8,21561344
387,13833510.37423711,11,672,64,1,8,21823488
388,13833510.37423711,11,688,64,1,8,22085632
389,13833510.37423711,11,688,64,1,8,22347776
390,13833510.37423711,11,704,64,1,8,22609920
391,13833510.37423711,11,704,64,1,8,22872064
392,13833510.37423711,11,720,64,1,8,23134208
393,13833510.37423711,11,720,64,1,8,23396352
394,13833510.37423711,11,736,64,1,8,23658496
395,13833510.37423711,11,736,64,1,8,23920640
396,13833510.37423711,11,752,64,1,8,24182784
397,13833510.37423711,11,752,64,1,8,24444928
398,13833510.37423711,11,768,64,1,8,24707072
399,13833510.37423711,11,768,64,1,8,24969216
400,13833510.37423711,11,784,64,1,8,25231360
401,13833510.37423711,11,784,64,1,8,25493504
402,13833510.37423711,11,800,64,1,8,25755648
403,13833510.37423711,11,800,64,1,8,26017792
404,13833510.37423711,11,816,64,1,8,26279936
405,13833510.37423711,11,816,64,1,8,26542080
406,13833510.37423711,11,832,64,1,8,26804224
407,13833510.37423711,11,832,64,1,8,27066368
408,13833510.37423711,11,848,64,1,8,27328512
409,13833510.37423711,11,848,64,1,8,27590656
410,13833510.37423711,11,864,64,1,8,27852800
411,13833510.37423711,11,864,64,1,8,28114944
412,13833510.37423711,11,880,64,1,8,28377088
413,13833510.37423711,11,880,64,1,8,28639232
414,13833510.37423711,11,896,64,1,8,28901376
415,13833510.37423711,11,896,64,1,8,29163520
416,13833510.37423711,11,912,64,1,8,29425664
417,13833510.37423711,11,912,64,1,8,29687808
418,13833510.37423711,11,928,64,1,8,29949952
419,13833510.37423711,11,928,64,1,8,30212096
420,13833510.37423711,11,944,64,1,8,30474240
421,13833510.37423711,11,944,64,1,8,30736384
422,13833510.37423711,11,960,64,1,8,30998528
423,13833510.37423711,11,960,64,1,8,31260672
424,13833510.37423711,11,976,64,1,8,31522816
425,13833510.37423711,11,976,64,1,8,31784960
426,13833510.37423711,11,992,64,1,8,32047104
427,13833510.37423711,11,992,64,1,8,32309248
428,13833510.37423711,11,1008,64,1,8,32571392
429,13833510.37423711,11,1008,64,1,8,32833536
430,13833510.37423711,11,1024,64,1,8,33095680
431,13833510.37423711,11,1024,64,1,8,33357824
432,13833510.37423711,11,1024,80,1,8,33619968
433,13833510.37423711,11,1024,144,1,8,33882112
434,13833510.37423711,11,1024,208,1,8,34144256
435,13833510.37423711,11,1024,272,1,8,34406400
436,13833510.37423711,11,1024,336,1,8,34668544
437,13833510.37423711,11,1024,400,1,8,34930688
438,13833510.37423711,11,1024,464,1,8,35192832
439,13833510.37423711,11,1024,528,1,8,35454976
440,13833510.37423711,11,1024,592,1,8,35717120
441,13833510.37423711,11,1024,656,1,8,35979264
442,13833510.37423711,11,1024,720,1,8,36241408
443,13833510.37423711,11,1024,784,1,8,36503552
444,13833510.37423711,11,1024,848,1,8,36765696
445,13833510.37423711,11,1024,912,1,8,37027840
446,13833510.37423711,11,1024,976,1,8,37289984
447,13833510.37423711,11,1024,1040,1,8,37552128
448,13833510.37423711,11,1024,1104,1,8,37814272
449,13833510.37423711,11,1024,1168,1,8,38076416
450,13833510.37423711,11,1024,1232,1,8,38338560
451,13833510.37423711,11,1024,1296,1,8,38600704
452,13833510.37423711,11,1024,1360,1,8,38862848
453,13833510.37423711,11,1024,1424,1,8,39124992
454,13833510.37423711,11,1024,1488,1,8,39387136
455,13833510.37423711,11,1024,1552,1,8,39649280
456,13832637.488474982,11,32,64,1,16,131072
457,13832637.488474982,11,32,64,1,16,393216
458,13832637.488474982,11,32,64,1,16,655360
459,13832637.488474982,11,32,64,1,16,917504
460,13832637.488474982,11,64,64,1,16,1179648
461,13832637.488474982,11,64,64,1,16,1441792
462,13832637.488474982,11,64,64,1,16,1703936
463,13832637.488474982,11,64,64,1,16,1966080
464,13832637.488474982,11,96,64,1,16,2228224
465,13832637.488474982,11,96,64,1,16,2490368
466,13832637.488474982,11,96,64,1,16,2752512
467,13832637.488474982,11,96,64,1,16,3014656
468,13832637.488474982,11,128,64,1,16,3276800
469,13832637.488474982,11,128,64,1,16,3538944
470,13832637.488474982,11,128,64,1,16,3801088
471,13832637.488474982,11,128,64,1,16,4063232
472,13832637.488474982,11,160,64,1,16,4325376
473,13832637.488474982,11,160,64,1,16,4587520
474,13832637.488474982,11,160,64,1,16,4849664
475,13832637.488474982,11,160,64,1,16,5111808
476,13832637.488474982,11,192,64,1,16,5373952
477,13832637.488474982,11,192,64,1,16,5636096
478,13832637.488474982,11,192,64,1,16,5898240
479,13832637.488474982,11,192,64,1,16,6160384
480,13832637.488474982,11,224,64,1,16,6422528
481,13832637.488474982,11,224,64,1,16,6684672
482,13832637.488474982,11,224,64,1,16,6946816
483,13832637.488474982,11,224,64,1,16,7208960
484,13832637.488474982,11,256,64,1,16,7471104
485,13832637.488474982,11,256,64,1,16,7733248
486,13832637.488474982,11,256,64,1,16,7995392
487,13832637.488474982,11,256,64,1,16,8257536
488,13832637.488474982,11,288,64,1,16,8519680
489,13832637.488474982,11,288,64,1,16,8781824
490,13832637.488474982,11,288,64,1,16,9043968
491,13832637.488474982,11,288,64,1,16,9306112
492,13832637.488474982,11,320,64,1,16,9568256
493,13832637.488474982,11,320,64,1,16,9830400
494,13832637.488474982,11,320,64,1,16,10092544
495,13832637.488474982,11,320,64,1,16,10354688
496,13832637.488474982,11,352,64,1,16,10616832
497,13832637.488474982,11,352,64,1,16,10878976
498,13832637.488474982,11,352,64,1,16,11141120
499,13832637.488474982,11,352,64,1,16,11403264
500,13832637.488474982,11,384,64,1,16,11665408
501,13832637.488474982,11,384,64,1,16,11927552
502,13832637.488474982,11,384,64,1,16,12189696
503,13832637.488474982,11,384,64,1,16,12451840
504,13832637.488474982,11,416,64,1,16,12713984
505,13832637.488474982,11,416,64,1,16,12976128
506,13832637.488474982,11,416,64,1,16,13238272
507,13832637.488474982,11,416,64,1,16,13500416
508,13832637.488474982,11,448,64,1,16,13762560
509,13832637.488474982,11,448,64,1,16,14024704
510,13832637.488474982,11,448,64,1,16,14286848
511,13832637.488474982,11,448,64,1,16,14548992
512,13832637.488474982,11,480,64,1,16,14811136
513,13832637.488474982,11,480,64,1,16,15073280
514,13832637.488474982,11,480,64,1,16,15335424
515,13832637.488474982,11,480,64,1,16,15597568
516,13832637.488474982,11,512,64,1,16,15859712
517,13832637.488474982,11,512,64,1,16,16121856
518,13832637.488474982,11,512,64,1,16,16384000
519,13832637.488474982,11,512,64,1,16,16646144
520,13832637.488474982,11,544,64,1,16,16908288
521,13832637.488474982,11,544,64,1,16,17170432
522,13832637.488474982,11,544,64,1,16,17432576
523,13832637.488474982,11,544,64,1,16,17694720
524,13832637.488474982,11,576,64,1,16,17956864
525,13832637.488474982,11,576,64,1,16,18219008
526,13832637.488474982,11,576,64,1,16,18481152
527,13832637.488474982,11,576,64,1,16,18743296
528,13832637.488474982,11,608,64,1,16,19005440
529,13832637.488474982,11,608,64,1,16,19267584
530,13832637.488474982,11,608,64,1,16,19529728
531,13832637.488474982,11,608,64,1,16,19791872
532,13832637.488474982,11,640,64,1,16,20054016
533,13832637.488474982,11,640,64,1,16,20316160
534,13832637.488474982,11,640,64,1,16,20578304
535,13832637.488474982,11,640,64,1,16,20840448
536,13832637.488474982,11,672,64,1,16,21102592
537,13832637.488474982,11,672,64,1,16,21364736
538,13832637.488474982,11,672,64,1,16,21626880
539,13832637.488474982,11,672,64,1,16,21889024
540,13832637.488474982,11,704,64,1,16,22151168
541,13832637.488474982,11,704,64,1,16,22413312
542,13832637.488474982,11,704,64,1,16,22675456
543,13832637.488474982,11,704,64,1,16,22937600
544,13832637.488474982,11,736,64,1,16,23199744
545,13832637.488474982,11,736,64,1,16,23461888
546,13832637.488474982,11,736,64,1,16,23724032
547,13832637.488474982,11,736,64,1,16,23986176
548,13832637.488474982,11,768,64,1,16,24248320
549,13832637.488474982,11,768,64,1,16,24510464
550,13832637.488474982,11,768,64,1,16,24772608
551,13832637.488474982,11,768,64,1,16,25034752
552,13832637.488474982,11,800,64,1,16,25296896
553,13832637.488474982,11,800,64,1,16,25559040
554,13832637.488474982,11,800,64,1,16,25821184
555,13832637.488474982,11,800,64,1,16,26083328
556,13832637.488474982,11,832,64,1,16,26345472
557,13832637.488474982,11,832,64,1,16,26607616
558,13832637.488474982,11,832,64,1,16,26869760
559,13832637.488474982,11,832,64,1,16,27131904
560,13832637.488474982,11,864,64,1,16,27394048
561,13832637.488474982,11,864,64,1,16,27656192
562,13832637.488474982,11,864,64,1,16,27918336
563,13832637.488474982,11,864,64,1,16,28180480
564,13832637.488474982,11,896,64,1,16,28442624
565,13832637.488474982,11,896,64,1,16,28704768
566,13832637.488474982,11,896,64,1,16,28966912
567,13832637.488474982,11,896,64,1,16,29229056
568,13832637.488474982,11,928,64,1,16,29491200
569,13832637.488474982,11,928,64,1,16,29753344
570,13832637.488474982,11,928,64,1,16,30015488
571,13832637.488474982,11,928,64,1,16,30277632
572,13832637.488474982,11,960,64,1,16,30539776
573,13832637.488474982,11,960,64,1,16,30801920
574,13832637.488474982,11,960,64,1,16,31064064
575,13832637.488474982,11,960,64,1,16,31326208
